merchant_id,amount,payment_method,user_id_hash,ip_hash,email_domain,is_new_user,device_type,billing_shipping_match,hour_of_day,day_of_week,items_count,is_fraud
merchant_16,117.03,crypto,52d8bfe436bc7af0,d171d2e84bee924f,proton.me,False,mobile,True,4,3,5,0
merchant_10,286997.24,debit_card,b4fa518645b83467,2ebd811852cd50a9,gmail.com,True,mobile,False,23,2,8,1
merchant_5,2.4,crypto,0599f03eaa683420,2d122a5cdffefe4e,tempmail.org,False,mobile,True,15,4,6,0
merchant_10,725.63,paypal,6c3b2c78fbe0d498,7af6884646b99cf7,tempmail.org,False,desktop,True,17,4,7,0
merchant_6,145.85,paypal,e8f8ad9fb5a62e68,670505354037d6b6,tempmail.org,False,desktop,False,22,2,8,1
merchant_1,84.01,crypto,6ead10a413eca6c6,762db1ad6baf6164,yahoo.com,False,mobile,True,20,3,10,0
merchant_17,51.0,credit_card,e436678c832ba4aa,cd542142b0f18ebe,proton.me,True,desktop,True,23,1,1,0
merchant_5,28.89,debit_card,e32d6088d4cf4420,c03c288619f04a5d,yahoo.com,False,tablet,True,0,3,3,0
merchant_1,23.23,debit_card,7d4d359914d7bac5,fd96eca6763ca154,proton.me,False,mobile,True,19,1,3,0
merchant_9,89.5,credit_card,e6b584fccb303424,e24c88b3fe3a54cd,yahoo.com,True,mobile,False,20,1,7,0
merchant_8,5.61,crypto,385929c0faab9eb8,871fd0ee625b8443,proton.me,False,desktop,True,8,5,5,0
merchant_10,168.32,paypal,5369dacda93c6bbc,f4d914e073163f9f,proton.me,False,mobile,True,22,0,10,0
merchant_16,29.24,crypto,4cb60e798f52277b,03b0599e5562d6ad,yahoo.com,False,tablet,False,15,2,6,0
merchant_13,10.02,paypal,f1156365774a128b,ddb39532372e54ef,proton.me,True,mobile,True,7,2,9,0
merchant_17,27.8,crypto,6a01671c8ed094f8,680e43b64c8fd6d8,yahoo.com,False,mobile,True,16,1,5,0
merchant_6,359.86,debit_card,55954307679c130d,102b00642c5fc635,proton.me,False,tablet,True,11,5,8,0
merchant_15,24.46,crypto,c0ba874660028113,70453fb92e244907,proton.me,True,mobile,True,16,2,6,0
merchant_14,93.47,credit_card,0650e9792809f26c,25d93145fa464d6e,tempmail.org,False,tablet,True,19,2,9,0
merchant_20,18.24,paypal,c329c0796cb633e0,7a608ade1b155841,hotmail.com,False,mobile,True,7,6,9,0
merchant_6,957.44,credit_card,6bc434c450bf6e0c,3244b7780849431f,tempmail.org,True,mobile,True,10,2,5,1
merchant_20,152.67,debit_card,980d77d5a4aa2f26,c2650e7a7ca98739,yahoo.com,False,tablet,True,0,0,10,0
merchant_12,6819.19,crypto,9b6e21e1d2578366,8007d1612bf47fdf,gmail.com,True,tablet,True,15,6,4,1
merchant_4,41.96,credit_card,193a7d7582b063cd,5aee481af48a729d,hotmail.com,False,desktop,True,13,1,1,0
merchant_4,148.86,credit_card,b1077e6f33b8c266,f716540f01f839d0,hotmail.com,False,mobile,True,10,0,4,0
merchant_8,63.25,credit_card,176858e5f74b5724,df2598d8e8353397,yahoo.com,False,desktop,True,14,4,8,0
merchant_4,381.38,paypal,b1d83be5db3cccda,8a63c9da102c70f8,yahoo.com,False,desktop,True,2,6,4,0
merchant_15,18.57,bank_transfer,c0b5af6f3cdeae0f,067dd34ad4255eaf,hotmail.com,False,desktop,True,8,6,3,0
merchant_12,166.92,crypto,71f31e199895619c,0434516e38418a69,proton.me,True,desktop,True,21,2,4,0
merchant_3,40.77,bank_transfer,c4ee5ccd0d6a2c88,657bc0fc3263ec41,hotmail.com,False,tablet,True,21,2,7,0
merchant_16,49.59,bank_transfer,2e08db5aae3aa3be,82001e9953d92208,hotmail.com,True,tablet,True,2,4,6,0
merchant_14,62.65,paypal,29bbf7a92b559d48,eed470d8797ad519,yahoo.com,True,tablet,True,7,5,8,0
merchant_4,79.71,credit_card,c6ef04141c88a09a,8f7a71644b253b8d,yahoo.com,False,mobile,True,14,1,2,0
merchant_6,45.86,crypto,5a79c8de87f80750,c857ea3a58f21999,proton.me,False,mobile,True,13,5,5,0
merchant_15,75.34,debit_card,78fc76f5895ca059,1aadf0a3a0b67f24,proton.me,True,mobile,True,0,4,3,0
merchant_8,4190.66,bank_transfer,efec3fb02d10c1d4,ee80a36996956d30,tempmail.org,True,mobile,False,23,6,10,1
merchant_2,239.41,credit_card,c42bffb2c43212c8,e55b179bc801f7a5,hotmail.com,False,mobile,True,23,3,10,0
merchant_8,201.09,bank_transfer,751932cd1688d75d,ee5311b38faf324e,gmail.com,False,desktop,True,4,5,3,0
merchant_17,27.57,debit_card,6571ea468dfd4751,445f02c5e1811976,gmail.com,False,mobile,True,7,6,5,0
merchant_20,14.38,credit_card,282753348c79ec7d,b6402d99479b1ce4,yahoo.com,True,tablet,True,9,5,7,0
merchant_4,228.82,credit_card,bb8aed6afd16e8f5,aae84eb54ecd6fda,yahoo.com,False,tablet,True,4,4,5,0
merchant_3,203.18,paypal,cbbb980ac9b8d1ec,0c0293d4947d2e23,gmail.com,False,mobile,True,14,3,6,0
merchant_17,497.21,credit_card,dceae89f4f7ec67e,5385e6c610eb54de,yahoo.com,False,tablet,True,9,5,5,0
merchant_6,22.07,bank_transfer,499c90c452035c31,a40a92b9bab7cb61,tempmail.org,True,mobile,True,7,6,8,0
merchant_15,38.69,credit_card,09371afd953b8ae3,dc5fa3bd77dfab93,tempmail.org,False,mobile,True,0,3,3,0
merchant_14,4.67,paypal,102418cdb65d8676,26b15f56302ab254,yahoo.com,False,desktop,True,14,1,10,0
merchant_6,30.3,credit_card,7f00b6833eeebb7c,4a0b471d1b778701,gmail.com,False,tablet,True,16,3,10,0
merchant_15,243.44,crypto,49ebb29890a88265,fc8b20279006a0c8,proton.me,False,tablet,True,2,6,8,0
merchant_1,27.12,credit_card,9ea7043c552c2302,3359d1ea27321925,proton.me,False,mobile,True,4,4,5,0
merchant_7,142.7,bank_transfer,a3b0b0e303573166,750f9b4a76e4332d,gmail.com,False,tablet,True,19,6,5,0
merchant_17,41.03,credit_card,63dac4f4521a5dd2,fdf7c22392bbb32f,yahoo.com,False,desktop,True,5,0,9,0
merchant_2,88.77,bank_transfer,245cb679f24e7c34,48e22e9b133a151b,yahoo.com,False,desktop,True,6,5,10,0
merchant_9,9.76,crypto,67b5b6c31b92dea5,4ae1870e110ee10b,gmail.com,False,mobile,True,12,0,10,0
merchant_10,62.04,debit_card,6254a9ed643926a7,ffc75f78b9246571,gmail.com,False,mobile,True,13,5,9,0
merchant_8,1.0,debit_card,7ce8ec37b529d2ce,736d51d3539b1072,tempmail.org,True,desktop,True,13,4,3,0
merchant_2,41.25,credit_card,0fc7939d23cfd93c,c17d21f009ecebf5,gmail.com,False,desktop,True,10,0,9,0
merchant_12,4.73,debit_card,81bb9d1bdfb88870,c2b01c56a15b869b,yahoo.com,False,desktop,True,3,1,3,0
merchant_14,2144.78,bank_transfer,3ec907924d420083,bc6fed1ac499ba2f,yahoo.com,False,tablet,False,22,4,7,1
merchant_16,175.23,debit_card,9402ad245308b54c,de39a5fe1f075b6a,yahoo.com,True,tablet,True,18,5,7,0
merchant_14,109.95,crypto,ab047d5d80478b99,b87f8cbb2f90d26e,proton.me,False,tablet,True,16,4,3,0
merchant_1,3781.25,crypto,1d994905b6218b62,48df758ced88701a,proton.me,False,desktop,True,8,0,2,1
merchant_18,13.15,paypal,c674e8f64f3b26af,3273a3602b261d67,tempmail.org,False,tablet,True,11,6,6,0
merchant_19,750.73,debit_card,affd1afb4a69a9fc,1e6256e8c28be446,gmail.com,False,mobile,True,0,4,10,0
merchant_20,221.03,paypal,3b1698bc63f11580,db82afb23cf0d64c,proton.me,False,mobile,True,8,2,6,0
merchant_15,38.29,credit_card,f4ba396518d0d111,fd5055e10bb764a5,proton.me,True,tablet,True,5,3,2,0
merchant_19,299.89,bank_transfer,92a04dcfc39bf296,a5a5c71e0ec46e41,hotmail.com,False,tablet,True,13,6,7,0
merchant_12,10.39,crypto,1fe10b2bbae12d35,f1c888b47cee5c6d,proton.me,True,mobile,True,14,4,4,0
merchant_2,15.85,debit_card,e16dbcc9e0a92344,d8be47e566a33d33,yahoo.com,False,tablet,True,16,3,3,0
merchant_13,21.91,paypal,736bb2972dd96156,8abb7738d3784d8d,yahoo.com,False,tablet,True,12,0,8,0
merchant_14,24.69,debit_card,efe87b6d04588efa,99d570cd161a3012,gmail.com,False,desktop,True,9,5,5,0
merchant_13,11.19,credit_card,ac586534f710c40d,70135c16f0f37943,tempmail.org,True,mobile,True,5,2,7,0
merchant_13,341.94,crypto,1df87012e1fe5909,8c9274ed85a560d5,tempmail.org,False,mobile,True,15,0,10,0
merchant_8,37.03,bank_transfer,64a237c90ecf8574,fa0f3a55763e42c8,gmail.com,False,mobile,True,0,1,1,0
merchant_8,92.64,debit_card,0834251f9c159f8a,17811c64cccd2772,gmail.com,False,mobile,True,21,4,6,0
merchant_20,23.21,debit_card,c2a9d9696b22a354,fb7e150be141c518,gmail.com,False,tablet,True,4,6,3,0
merchant_9,3.56,credit_card,c2937b70974bf485,e6af7b1e53d52497,gmail.com,True,mobile,True,10,4,7,0
merchant_17,81.87,debit_card,d257bed53f09b26d,f8f7a51cc78b13b3,yahoo.com,False,tablet,True,3,0,5,0
merchant_19,3.1,bank_transfer,da9e2ef4cd92847f,0ccd6c931d4492a4,proton.me,False,desktop,True,0,0,1,0
merchant_17,49.26,crypto,26c3c732a2749e0a,85ac0ae8b8a3b61f,hotmail.com,False,mobile,True,21,3,10,0
merchant_6,7.01,paypal,1ceb40e3a37ef0b4,cd9310cb34315bab,yahoo.com,True,tablet,True,19,3,2,0
merchant_14,1075.9,credit_card,053bd3e7ac1dcb28,240f74185e823fba,hotmail.com,False,mobile,True,17,6,9,0
merchant_1,214.23,bank_transfer,1314981bcf87168a,69a0b9bdb3e98383,proton.me,False,tablet,True,17,5,2,0
merchant_4,63.98,paypal,199a48fc6d53eaa5,9f3690e10b497b3c,yahoo.com,False,mobile,True,7,0,10,0
merchant_14,363.42,paypal,4ccf5be6a4038be4,99810df3eca55404,gmail.com,False,mobile,True,14,6,7,0
merchant_3,15.34,bank_transfer,602eefdda8e95ce0,a9ce211d02268658,tempmail.org,False,mobile,True,6,3,4,0
merchant_6,123.37,bank_transfer,12b525573ed03e68,a779d4845af067e2,gmail.com,False,tablet,True,18,4,2,0
merchant_6,73.68,credit_card,411ce8960b2e79b4,7eedf752f4179f8c,gmail.com,False,mobile,True,2,3,7,0
merchant_20,81.13,debit_card,898403e9f5fde26a,4e82eb5e533df7b2,tempmail.org,True,mobile,True,3,6,6,0
merchant_16,368.16,credit_card,10fb281a263e8634,e5e5181989041282,yahoo.com,True,desktop,True,9,5,10,0
merchant_14,163.82,paypal,c181302c47c56be4,273828566492f80e,yahoo.com,False,mobile,True,16,6,10,0
merchant_7,84.19,bank_transfer,55421f9c4487ce82,e9b06db3d8b7b5c8,tempmail.org,False,desktop,True,4,3,3,0
merchant_20,4.56,paypal,2ac86c439474e9b0,70d6628750aff327,yahoo.com,True,mobile,True,3,3,6,0
merchant_9,12.93,credit_card,392fe98d735ec31b,35f36c8c93e815a1,proton.me,False,tablet,True,23,6,7,0
merchant_4,45.42,credit_card,b55cc65aac61c545,e30fe746c9ac3cf4,tempmail.org,False,tablet,True,5,5,7,0
merchant_18,62.81,bank_transfer,ca77e57e228fa172,d7d1b1add34c94d3,hotmail.com,False,mobile,True,11,2,6,0
merchant_16,10.02,paypal,2f87141206729322,cf0c63862e1450ef,tempmail.org,False,mobile,True,6,6,7,0
merchant_10,2033.5,paypal,275b0ffd5e485c30,cd4b918030584b5a,hotmail.com,False,tablet,True,1,5,10,0
merchant_20,530.91,debit_card,57138b94cfe59742,64663b4a19fa4e82,tempmail.org,False,tablet,False,8,5,3,0
merchant_3,134.72,crypto,f08c710d9539b1b8,2c02bfdefeaf1579,proton.me,False,mobile,True,20,6,7,0
merchant_15,60.83,credit_card,f3a893bd59fbad17,2643467e4a63ad9d,gmail.com,False,desktop,True,6,4,8,0
merchant_6,39.71,credit_card,a5ad1537342e8139,4fd9123790ec6d3e,hotmail.com,False,mobile,True,21,1,3,0
merchant_8,13.09,debit_card,c17c646bc4ddee64,8376c2a41d909438,gmail.com,False,tablet,True,8,0,7,0
merchant_1,61.33,debit_card,9c404027b30d570a,5f89013312f0155d,gmail.com,False,desktop,True,23,1,9,0
merchant_9,80.37,paypal,bb8ceef3bb60fccb,ad87ed8366bf7122,yahoo.com,False,mobile,True,8,1,1,0
merchant_14,8.48,paypal,89b20c7acc2ea524,50c20aa5db9c1a23,hotmail.com,False,desktop,True,11,0,2,0
merchant_9,90.13,bank_transfer,28cb86249b7d58fe,17531b00b32fb723,gmail.com,False,mobile,True,21,0,10,0
merchant_20,43.25,paypal,2e406218bd4a3ea8,c06373c12943e6e7,gmail.com,False,desktop,True,9,3,4,0
merchant_3,3.12,paypal,19886e656eda6e82,d339efd3aadf8f66,tempmail.org,False,mobile,True,20,1,1,0
merchant_1,15.02,debit_card,9fe1be4249f897df,5320af58a1b273da,yahoo.com,False,mobile,True,2,5,6,0
merchant_2,29.36,bank_transfer,b2e7c4084b96b78e,b7906c11c3564cdd,yahoo.com,False,mobile,True,5,5,4,0
merchant_6,926.61,crypto,194f347014c6a30a,546b978c87c44bea,yahoo.com,False,mobile,True,18,5,10,0
merchant_3,125.82,debit_card,b19c82150eb90a11,b088fd948b97d128,tempmail.org,True,tablet,True,12,0,4,0
merchant_5,7.37,credit_card,9e3c948566147549,c592996d0593b065,hotmail.com,True,tablet,True,7,6,1,0
merchant_10,113.19,debit_card,0a22446c468570e2,a90c6399ee5cc2de,tempmail.org,False,tablet,True,23,1,9,0
merchant_17,5.36,debit_card,3745d739750ccb30,66bb8d8d34f77954,proton.me,False,mobile,True,6,3,7,0
merchant_10,277.01,paypal,18f2c2d1998b1978,6cf9f8568e3bfbbc,yahoo.com,False,tablet,True,1,4,5,0
merchant_11,26.93,bank_transfer,7348366d0f4f190f,d72c6345fd6710fe,gmail.com,False,desktop,True,12,4,8,0
merchant_18,47.44,paypal,a2db3b04427a588b,8b485a8e99a3d1c7,tempmail.org,False,desktop,True,18,6,10,0
merchant_19,398.89,bank_transfer,4a5a5ba015251412,d7c54770561ac2e4,proton.me,True,mobile,True,15,6,10,0
merchant_16,7.92,crypto,e7c081ec7a272d9b,b837c808df3ae8fc,proton.me,True,mobile,True,10,1,6,0
merchant_9,19.79,crypto,59d93cd6b718504a,442629abb71c325f,yahoo.com,True,tablet,False,2,6,9,1
merchant_13,22.75,crypto,4ef0fd650f2bfb2b,c785683933dda987,proton.me,False,desktop,True,8,2,9,0
merchant_1,259.19,crypto,404c5c874eebb21f,1f1ae70cded2fa69,proton.me,False,mobile,True,18,4,2,0
merchant_15,5.59,credit_card,5348f6c48999f48b,c600342b9cc231fd,gmail.com,False,mobile,True,18,0,2,0
merchant_12,1.49,debit_card,449fd22389b9103f,4f3d8c34cf4e009f,proton.me,True,mobile,False,22,3,7,1
merchant_1,27.75,credit_card,2ea860a3002f505e,842abcd086044d1a,gmail.com,False,tablet,True,10,0,7,0
merchant_7,124.91,paypal,d6df21b6c2bba763,35ccb382c3a24ebd,hotmail.com,False,mobile,True,18,5,10,0
merchant_9,330.43,crypto,225db7d374fcc9d1,cabb95f1c75d5d95,hotmail.com,False,tablet,False,16,2,1,0
merchant_11,27.26,crypto,114b4425f0d54a8b,ce0352f6f045b52d,hotmail.com,False,mobile,True,22,4,1,0
merchant_18,29.45,paypal,89ff1321ad668be4,87fbd0f17dc0bb4f,tempmail.org,False,desktop,True,17,3,3,0
merchant_8,308.23,crypto,4c8a5692bcd2dc54,eb8bae92d538a99a,tempmail.org,False,desktop,True,9,0,6,0
merchant_10,3.3,crypto,db699d5823746b41,732ecb5763cd383b,tempmail.org,False,mobile,True,23,1,2,0
merchant_14,30.48,debit_card,8f9e102f7a02a908,1402cd8b5fe28779,tempmail.org,False,tablet,True,20,2,1,0
merchant_3,72.65,debit_card,3eccb685603afc3b,368fa78d839ee237,gmail.com,False,mobile,True,16,2,2,0
merchant_20,107.11,debit_card,eddbddd72d609994,3d4c3842d1504f9e,yahoo.com,False,mobile,True,17,4,1,0
merchant_12,25.41,bank_transfer,bd57c7fdb8a5b26a,4233a890d2743756,tempmail.org,False,mobile,True,4,6,7,0
merchant_7,57.49,credit_card,a69038fcdecef964,0b4233b2b2f063ac,proton.me,True,desktop,True,12,2,4,0
merchant_20,1.31,paypal,1be9293cefb3351c,500c0384b80de818,proton.me,False,desktop,True,20,4,4,0
merchant_14,20.34,bank_transfer,6dda5283766b924c,a4e0b9ad28bf8b7c,gmail.com,False,desktop,True,21,1,8,0
merchant_9,107.8,credit_card,5123aee82aa27462,e9d8390fff849104,hotmail.com,False,mobile,True,7,6,8,0
merchant_13,12.51,crypto,63621deeda3291b5,66db98ddff93f6ae,proton.me,False,desktop,True,21,3,9,0
merchant_16,59.65,credit_card,a3c226141664deb2,e3db6d018dd94f9e,hotmail.com,False,tablet,True,19,4,8,0
merchant_10,106.73,paypal,4198caaa468ad21d,dbe16aeb7f962ccf,tempmail.org,False,tablet,True,8,5,6,0
merchant_1,32.66,paypal,337248633476d005,a80b4fcab13cd459,yahoo.com,False,desktop,True,14,5,8,0
merchant_1,70.51,crypto,a504729b46965c73,e655c0722920be9c,proton.me,False,tablet,False,15,2,7,0
merchant_3,12.88,credit_card,a117998d7810b844,f2e73a2a39575dcd,hotmail.com,False,mobile,True,19,3,8,0
merchant_2,40.05,debit_card,e8d45a5399077dc4,ee75da9f23e03822,tempmail.org,True,desktop,True,19,4,5,0
merchant_10,136.36,crypto,ed262914bd94f80a,5a944fa6394ef2d4,hotmail.com,False,mobile,True,12,2,6,0
merchant_6,69.09,paypal,dad4d3d079fc3323,c40fbbc4a59d000a,yahoo.com,False,tablet,True,21,3,3,0
merchant_1,22.65,crypto,caf094286c381e47,eaa4f8b563fbfea7,gmail.com,False,desktop,True,20,5,5,0
merchant_10,76.43,bank_transfer,9fa677cd3dfb04c8,2fb4920c42c847ed,tempmail.org,False,tablet,True,2,0,6,0
merchant_19,159.48,credit_card,bc50491f8c3e674b,f09989959fed3569,proton.me,False,desktop,True,19,5,6,0
merchant_15,2.52,credit_card,d46bd8568366b6b3,3525b2f8288a8e1e,hotmail.com,False,tablet,True,3,5,7,0
merchant_17,310.63,paypal,17644ee2d36d6813,845d794d408e5fbe,proton.me,False,tablet,True,9,3,9,0
merchant_13,32.97,credit_card,1e624c46c2f40d1e,4a23c3cbfc700fd7,tempmail.org,False,mobile,True,23,3,3,0
merchant_20,103.36,credit_card,33a75dee4eee284d,78bbbd509af635cc,tempmail.org,False,tablet,True,11,5,6,0
merchant_19,2111.27,crypto,63f52c84f08de2a3,742c5722752d5f92,yahoo.com,False,tablet,False,5,5,8,1
merchant_20,6.98,paypal,4118b6639964e450,023d9eeb8d77b93a,tempmail.org,False,desktop,True,10,2,7,0
merchant_3,18.84,debit_card,c86ab7cd124fbe16,65f4f43c795e61b4,tempmail.org,False,desktop,True,8,0,7,0
merchant_19,35.42,paypal,c7992e504d1f1ab4,b6bc16119ba20a73,gmail.com,False,mobile,True,9,3,5,0
merchant_5,16.85,bank_transfer,625309c8e2064821,f51dd124db0e0503,gmail.com,False,mobile,True,5,2,4,0
merchant_6,736.87,paypal,e857ed54730fc7bc,7a5f4e1cbaf185cb,yahoo.com,False,mobile,True,3,0,9,0
merchant_14,15.1,debit_card,56d6bf14c300ca19,142bed41035229ee,proton.me,False,mobile,True,2,4,5,0
merchant_12,23.73,crypto,bee1e73aba8dc91f,ff189316124aa9c8,gmail.com,False,mobile,True,9,0,9,0
merchant_14,74.19,credit_card,689860616cd45640,3baadd86be70b1b9,hotmail.com,False,desktop,True,11,4,9,0
merchant_6,9.0,paypal,5461e567ba61e0af,5b885f05415f4b16,gmail.com,False,desktop,True,19,4,8,0
merchant_17,30.16,paypal,c959de7134014f0d,03d0ef115eca9d53,hotmail.com,False,mobile,True,19,6,2,0
merchant_4,87.9,bank_transfer,32b3f7f382ea9fe6,4239dd25c73c4907,proton.me,False,mobile,True,10,2,8,0
merchant_19,33.14,bank_transfer,453160c75d127608,815b4e2c8ffd08f2,yahoo.com,False,desktop,True,6,4,5,0
merchant_7,47.46,bank_transfer,052b5013ecd9b137,ad5dc19fa95e7d17,tempmail.org,False,desktop,True,17,5,2,0
merchant_6,24.68,crypto,d5e74d9d4fc92ae5,ec342bff433ada8b,hotmail.com,False,desktop,True,8,1,3,0
merchant_2,5.63,bank_transfer,3330367780efd001,cb6d51bbbd8cd29b,tempmail.org,False,mobile,True,18,3,2,0
merchant_3,88.45,bank_transfer,24ca2cc36558f190,20a585191ea6717b,hotmail.com,False,mobile,True,4,3,7,0
merchant_2,759.3,debit_card,d343bb5ab8ba9b58,e78feab82666f76e,gmail.com,False,desktop,True,10,5,6,0
merchant_3,56.13,debit_card,6fe5ac1494916933,6d7b6bf5d4ca4676,gmail.com,False,desktop,False,9,2,1,0
merchant_11,76.55,crypto,db6f77885b789046,45efd5b2d43430a9,proton.me,False,mobile,True,19,4,7,0
merchant_10,154.33,crypto,e67a780ad5f80afa,b6bee7144927ceae,gmail.com,False,desktop,True,23,6,9,0
merchant_20,8.13,debit_card,9076b5d0210ca608,2655d9c7bc001cea,hotmail.com,False,tablet,True,18,0,6,0
merchant_4,701.89,crypto,c98f59471efa82f6,2bda167e83c7df35,gmail.com,False,mobile,True,21,0,7,0
merchant_17,73.96,crypto,be3d05888ca2da96,d62641b6d22b97c0,yahoo.com,True,tablet,True,12,5,3,0
merchant_17,631.3,debit_card,8d41a8d596f083a6,a6bf2253666b7c91,yahoo.com,False,tablet,True,3,3,3,0
merchant_20,18.18,crypto,c0c964068b7a96da,3b465cb5213f0484,tempmail.org,False,mobile,True,20,3,7,0
merchant_3,834.72,credit_card,4f76213392eadf8d,548cdbe5a7f1da75,gmail.com,False,tablet,True,6,5,1,0
merchant_12,174.64,debit_card,6d7c681b60da29aa,43b0c58fb3e3b786,proton.me,False,desktop,True,21,6,3,0
merchant_1,125.16,bank_transfer,baea87e1ad0f26b3,06349d343d45214a,gmail.com,False,tablet,True,14,0,8,0
merchant_7,77.56,paypal,2f706d0e0f183cc6,f9a55da9a22e1086,tempmail.org,True,tablet,True,10,4,8,0
merchant_2,37.61,debit_card,24989c832f1779d1,a7d1f4805d6b0dc2,hotmail.com,False,tablet,True,11,0,9,0
merchant_13,330.56,credit_card,130ed87520861dfb,337268f395c110e9,gmail.com,False,tablet,True,4,5,5,0
merchant_10,67.39,debit_card,c84f7c3b7e6e8fe8,b0222203646bae15,proton.me,False,desktop,True,8,0,5,0
merchant_9,2.86,crypto,67e586dd954b717e,3dd8505369a049f5,gmail.com,False,tablet,False,19,2,9,0
merchant_7,10.22,bank_transfer,e6d9e67ebb749a87,dd3f6d24d1ec6e75,gmail.com,False,tablet,True,10,3,2,0
merchant_18,41.32,paypal,19b6988fafa0abaa,ea804837b86256e8,proton.me,False,tablet,True,11,3,9,0
merchant_20,86.92,bank_transfer,378e94973f340388,6815ae4a6f901c5a,tempmail.org,False,mobile,True,23,3,4,0
merchant_5,50.15,crypto,c409b1ff87a31807,1d28eefdf9b6ac3b,tempmail.org,False,tablet,True,1,3,1,0
merchant_16,339.83,credit_card,62659070e76e0563,12aeaac7a8a9e252,tempmail.org,False,tablet,True,6,4,5,0
merchant_7,2.93,crypto,754616279546b101,5ef2ce9e6876d312,hotmail.com,False,desktop,False,18,4,2,0
merchant_8,67.72,paypal,29c6fd1e11592abd,7ce995f1c9c02adb,tempmail.org,False,tablet,True,18,6,3,0
merchant_9,3.57,bank_transfer,baed95269fa69470,1e5030be6c85c4f1,proton.me,False,mobile,True,9,0,10,0
merchant_12,170.64,paypal,0b269e1f14caca30,f62e73e87da8e7ea,gmail.com,False,desktop,True,9,3,7,0
merchant_13,47.39,credit_card,ba66e41b068d4117,cf97bc30f7de380b,proton.me,False,tablet,True,10,5,1,0
merchant_14,102.45,paypal,f46adb2b9ad2e466,33a4acbd025a0712,hotmail.com,False,tablet,True,16,3,7,0
merchant_18,14.94,debit_card,86ca50e6de67875f,aa26cc8b31840cb9,yahoo.com,False,tablet,True,5,2,3,0
merchant_7,372.11,debit_card,e821989155c3aacf,12968a4083705b2c,yahoo.com,True,tablet,True,17,0,4,0
merchant_10,260.5,credit_card,9465b4627ec22427,4c98df677f13e474,proton.me,False,mobile,True,16,4,8,0
merchant_18,131.02,crypto,e38644e3eaf37552,452856d6b4851fdf,yahoo.com,False,tablet,True,0,4,8,0
merchant_3,44.96,paypal,9c0fffe2973e0325,61ee1506654f400b,yahoo.com,False,tablet,True,10,6,6,0
merchant_20,130.29,credit_card,43bb40339ad2b76d,cb2ed475b9aab1ca,yahoo.com,False,mobile,True,10,2,9,0
merchant_3,18.91,crypto,8d0c86baf190d444,34d946d42f1a2b22,hotmail.com,False,mobile,True,17,5,9,0
merchant_4,197.03,debit_card,30d16519a0ce2812,b6d5b334d779b25b,tempmail.org,False,mobile,True,14,2,10,0
merchant_11,648.21,paypal,b3eb0a6c55b1feb8,4a07cc8b5e9088dc,gmail.com,False,mobile,True,7,2,6,0
merchant_14,272.03,crypto,40380a17332b55eb,1bc65ef45ea4c40f,yahoo.com,False,mobile,True,3,4,1,0
merchant_2,18.28,credit_card,585bad831fd2a61d,79bf4e5b49ff9c9b,gmail.com,False,tablet,True,6,2,7,0
merchant_5,93.89,credit_card,0347c848bc0a24f4,0efd7f545d861646,yahoo.com,False,desktop,True,23,2,5,0
merchant_20,7.85,bank_transfer,7d87b9ee3eb729ad,c85d9b865a0500a5,yahoo.com,False,mobile,True,17,6,8,0
merchant_2,128.84,bank_transfer,2d5be17be4bf0510,817ef030507dad49,gmail.com,False,desktop,True,18,5,9,0
merchant_3,107.33,paypal,35cac5697144c764,c80f0ad3b470f3fb,hotmail.com,False,desktop,True,6,1,4,0
merchant_4,3.3,debit_card,01c5448b86d979db,4db13534997f00c5,hotmail.com,False,mobile,True,16,3,6,0
merchant_2,9.56,crypto,afded405f8930c69,3afadd685856f3a5,tempmail.org,False,desktop,True,11,1,7,0
merchant_2,35.71,paypal,965586438cc3887c,a7ead0bea9e7b441,hotmail.com,False,tablet,True,12,5,4,0
merchant_17,34.77,paypal,ac4f278c6ce0c383,b76e237b3474e6d9,hotmail.com,False,tablet,True,18,0,7,0
merchant_12,8.9,debit_card,c205ba5a0001fb0a,9c1aa8c6a6639f12,hotmail.com,False,tablet,False,11,5,4,0
merchant_5,97.85,credit_card,e1f7871191ef630c,21f9cfb5d44e64c4,gmail.com,False,tablet,True,15,3,3,0
merchant_17,79.62,crypto,32ba6636fafcc1ee,52c5cd71aae25883,hotmail.com,False,mobile,True,6,4,5,0
merchant_16,40.8,credit_card,6bf6830ac765a8ea,e0d103dbec713cc4,hotmail.com,True,mobile,True,17,4,2,0
merchant_16,17.57,bank_transfer,4911134b36f2881b,e17c748757c07100,hotmail.com,True,tablet,True,18,0,6,0
merchant_20,263.24,bank_transfer,8b0214de2120c4d5,2ba8001f75359aee,yahoo.com,False,tablet,True,22,2,6,0
merchant_8,654.0,credit_card,e7e4d191cd9f1d33,a68586aa6598ef8a,tempmail.org,False,mobile,True,8,4,6,0
merchant_11,26.43,crypto,143955472e08164d,76ebcf98350198f4,tempmail.org,False,mobile,True,14,3,1,0
merchant_7,21.8,paypal,f7a7e35d68f2d4d8,4e8171b4b7c353fb,hotmail.com,False,mobile,True,9,5,4,0
merchant_14,114.07,crypto,49f39c2dbf411b08,4c6db0ccec6f8450,tempmail.org,False,tablet,True,15,5,3,0
merchant_16,31.91,credit_card,21046e7f39b40310,7c1edbc6f4650e56,proton.me,False,tablet,True,8,6,4,0
